user,community,community_infomap,degree_centrality_undirected,in_degree_centrality_directed,out_degree_centrality_directed,closeness_centrality_undirected,closeness_centrality_directed,betweenness_centrality_undirected,betweenness_centrality_directed,pagerank,stance_score,stance_leaning
mirsasha.bsky.social,150,161,0.001466275659824047,0.0,0.001466275659824047,0.001466275659824047,0.0,0.0,0.0,0.0008512649162196095,-0.6894971915899077,alcaraz
did:plc:zbei5rgy2idwolzybe3et2jg,150,161,0.001466275659824047,0.001466275659824047,0.0,0.001466275659824047,0.001466275659824047,0.0,0.0,0.0015749886991333996,0.0,neutral
corruption47.bsky.social,151,162,0.001466275659824047,0.0,0.001466275659824047,0.001466275659824047,0.0,0.0,0.0,0.0008512649162196095,0.0,neutral
did:plc:vf32tdeunh3ra6nvclxhmeuo,151,162,0.001466275659824047,0.001466275659824047,0.0,0.001466275659824047,0.001466275659824047,0.0,0.0,0.0015749886991333996,0.0,neutral
cathoderayzone.bsky.social,75,9,0.001466275659824047,0.001466275659824047,0.001466275659824047,0.023782755340309606,0.008052090064118497,0.0,0.0,0.01721005070892789,0.30051699631808637,sinner
delicatepear.bsky.social,15,6,0.001466275659824047,0.001466275659824047,0.0,0.02447163515016685,0.003299120234604106,0.0,0.0,0.0011566066844566508,0.08555269628613336,sinner
tennisnerdmert.bsky.social,152,163,0.001466275659824047,0.0,0.001466275659824047,0.001466275659824047,0.0,0.0,0.0,0.0008512649162196095,-0.2682525376443571,alcaraz
tennis-skip1515.bsky.social,152,163,0.001466275659824047,0.001466275659824047,0.0,0.001466275659824047,0.001466275659824047,0.0,0.0,0.0015749886991333996,0.12034598597645525,sinner
nigra.bsky.social,153,164,0.001466275659824047,0.0,0.001466275659824047,0.001466275659824047,0.0,0.0,0.0,0.0008512649162196095,0.1992085501551628,sinner
colozine.de,153,164,0.001466275659824047,0.001466275659824047,0.0,0.001466275659824047,0.001466275659824047,0.0,0.0,0.0015749886991333996,0.18087194787019273,sinner
soumya-goblue.bsky.social,154,41,0.002932551319648094,0.001466275659824047,0.001466275659824047,0.003299120234604106,0.001466275659824047,8.612485520258719e-06,4.306242760129359e-06,0.0015749886991333996,0.21026844071966483,sinner
sandyximene.bsky.social,154,41,0.002932551319648094,0.001466275659824047,0.001466275659824047,0.003299120234604106,0.0019550342130987292,8.612485520258719e-06,4.306242760129359e-06,0.0021903056882672483,-0.23520093743903667,alcaraz
pedrojdoc.bsky.social,147,56,0.001466275659824047,0.001466275659824047,0.0,0.0019550342130987292,0.0019550342130987292,0.0,0.0,0.0021903056882672483,-0.2437029090870055,alcaraz
chrispaschal.bsky.social,8,46,0.001466275659824047,0.0,0.001466275659824047,0.029471653627692638,0.0,0.0,0.0,0.0008512649162196095,-0.013991543973263887,neutral
sigill.bsky.social,155,166,0.001466275659824047,0.0,0.001466275659824047,0.001466275659824047,0.0,0.0,0.0,0.0008512649162196095,0.0,neutral
did:plc:givg3amslsq46o3f25ga5esh,155,166,0.001466275659824047,0.001466275659824047,0.0,0.001466275659824047,0.001466275659824047,0.0,0.0,0.0015749886991333996,0.0,neutral
did:plc:5o5ui7b7mj5j4ycxukry37ex,96,14,0.001466275659824047,0.001466275659824047,0.0,0.0035990402559317515,0.001466275659824047,0.0,0.0,0.0012131268076765046,0.0,neutral
beckyvee.bsky.social,156,167,0.001466275659824047,0.0,0.001466275659824047,0.001466275659824047,0.0,0.0,0.0,0.0008512649162196095,-0.24311401740415015,alcaraz
spindoc627.bsky.social,156,167,0.001466275659824047,0.001466275659824047,0.0,0.001466275659824047,0.001466275659824047,0.0,0.0,0.0015749886991333996,-0.15142192489317197,alcaraz
desdemonasrocket.bsky.social,157,168,0.001466275659824047,0.0,0.001466275659824047,0.001466275659824047,0.0,0.0,0.0,0.0008512649162196095,0.0,neutral
did:plc:mc725luw7unxdcaxshgy66nm,157,168,0.001466275659824047,0.001466275659824047,0.0,0.001466275659824047,0.001466275659824047,0.0,0.0,0.0015749886991333996,0.0,neutral
chloexm.bsky.social,158,58,0.001466275659824047,0.0,0.001466275659824047,0.0019550342130987292,0.0,0.0,0.0,0.0008512649162196095,-0.21393417131993503,alcaraz
did:plc:ezb5b6gjmupse3wt4kaiddya,158,58,0.002932551319648094,0.002932551319648094,0.0,0.002932551319648094,0.002932551319648094,4.306242760129359e-06,0.0,0.0022987124820471896,0.0,neutral
mcopelov.bsky.social,159,33,0.001466275659824047,0.001466275659824047,0.001466275659824047,0.0026392961876832845,0.0026392961876832845,0.0,0.0,0.009982791440869498,-0.6402487228624523,alcaraz
jfallows.bsky.social,159,33,0.00439882697947214,0.00439882697947214,0.001466275659824047,0.004398826979472141,0.004398826979472141,1.2918728280388077e-05,4.306242760129359e-06,0.01081028590603866,0.20669428387191147,sinner
confessbunny.bsky.social,160,171,0.001466275659824047,0.0,0.001466275659824047,0.001466275659824047,0.0,0.0,0.0,0.0008512649162196095,0.08663872253266161,sinner
did:plc:xsm2qrmsyyqfxl7hnbrfs2rl,160,171,0.001466275659824047,0.001466275659824047,0.0,0.001466275659824047,0.001466275659824047,0.0,0.0,0.0015749886991333996,0.0,neutral
willwagon.bsky.social,161,60,0.002932551319648094,0.001466275659824047,0.001466275659824047,0.002932551319648094,0.001466275659824047,4.306242760129359e-06,2.1531213800646797e-06,0.0015749886991333996,0.0,neutral
did:plc:iwl2h4u74efuou35ot26b3d2,161,60,0.001466275659824047,0.001466275659824047,0.0,0.0019550342130987292,0.0019550342130987292,0.0,0.0,0.0021903056882672483,0.0,neutral
espolimpica.bsky.social,42,15,0.001466275659824047,0.0,0.001466275659824047,0.025309465740186828,0.0,0.0,0.0,0.0008512649162196095,0.0,neutral
illuchino.bsky.social,38,18,0.002932551319648094,0.002932551319648094,0.001466275659824047,0.003299120234604106,0.002932551319648094,0.0,0.0,0.003378409451590753,0.0,neutral
marc3516.bsky.social,162,61,0.001466275659824047,0.0,0.001466275659824047,0.0019550342130987292,0.0,0.0,0.0,0.0008512649162196095,-0.04160639163455924,neutral
did:plc:uayevtgtbwot25zhocjzb6lv,162,61,0.002932551319648094,0.002932551319648094,0.0,0.002932551319648094,0.002932551319648094,4.306242760129359e-06,0.0,0.0022987124820471896,0.0,neutral
did:plc:mscr6szm73igjwu3vrr4q4p2,6,7,0.001466275659824047,0.001466275659824047,0.0,0.006598240469208211,0.0026392961876832845,0.0,0.0,0.0010502126191264997,0.0,neutral
did:plc:htuugeihcef223a6ydtbq5bw,6,7,0.001466275659824047,0.001466275659824047,0.0,0.006598240469208211,0.0026392961876832845,0.0,0.0,0.0010502126191264997,0.0,neutral
did:plc:j4bb62p3fj7sjml5zrqzyles,6,7,0.001466275659824047,0.001466275659824047,0.0,0.006598240469208211,0.0026392961876832845,0.0,0.0,0.0010502126191264997,0.0,neutral
did:plc:pii3ycq6lux5pyt7irchn4wg,58,20,0.001466275659824047,0.001466275659824047,0.0,0.004398826979472141,0.0019550342130987292,0.0,0.0,0.0011860251092315193,0.0,neutral
hooray4kaiju.bsky.social,163,174,0.001466275659824047,0.0,0.001466275659824047,0.001466275659824047,0.0,0.0,0.0,0.0008512649162196095,0.0,neutral
did:plc:vlco2le56uf5en6rq7dej5ow,163,174,0.001466275659824047,0.001466275659824047,0.0,0.001466275659824047,0.001466275659824047,0.0,0.0,0.0015749886991333996,0.0,neutral
mikey-hq.bsky.social,159,33,0.001466275659824047,0.0,0.001466275659824047,0.0026392961876832845,0.0,0.0,0.0,0.0008512649162196095,-0.7309213210828602,alcaraz
darlingebony.bsky.social,164,175,0.001466275659824047,0.0,0.001466275659824047,0.001466275659824047,0.0,0.0,0.0,0.0008512649162196095,-0.2166869266640909,alcaraz
lavidalopa.bsky.social,164,175,0.001466275659824047,0.001466275659824047,0.0,0.001466275659824047,0.001466275659824047,0.0,0.0,0.0015749886991333996,-0.06278190392404212,alcaraz
johnthechef7.bsky.social,161,60,0.001466275659824047,0.0,0.001466275659824047,0.0019550342130987292,0.0,0.0,0.0,0.0008512649162196095,0.0,neutral
rosevl.bsky.social,165,205,0.001466275659824047,0.0,0.001466275659824047,0.001466275659824047,0.0,0.0,0.0,0.0008512649162196095,0.0,neutral
did:plc:feobw43ezgemam6r6zvfzp42,165,205,0.001466275659824047,0.001466275659824047,0.0,0.001466275659824047,0.001466275659824047,0.0,0.0,0.0015749886991333996,0.0,neutral
dneto.dev,159,33,0.001466275659824047,0.0,0.001466275659824047,0.0026392961876832845,0.0,0.0,0.0,0.0008512649162196095,0.6158058974368033,sinner
fabbioriggeno.bsky.social,166,177,0.001466275659824047,0.0,0.001466275659824047,0.001466275659824047,0.0,0.0,0.0,0.0008512649162196095,0.20496755303465763,sinner
did:plc:hiciemlnowqqoner3u3ypsfb,166,177,0.001466275659824047,0.001466275659824047,0.0,0.001466275659824047,0.001466275659824047,0.0,0.0,0.0015749886991333996,0.0,neutral
jordanhass.com,167,178,0.001466275659824047,0.0,0.001466275659824047,0.001466275659824047,0.0,0.0,0.0,0.0008512649162196095,0.0,neutral
did:plc:ew4t5stwu2kx425z2m34asbv,167,178,0.001466275659824047,0.001466275659824047,0.0,0.001466275659824047,0.001466275659824047,0.0,0.0,0.0015749886991333996,0.0,neutral
un5toppabl0.bsky.social,168,179,0.001466275659824047,0.0,0.001466275659824047,0.001466275659824047,0.0,0.0,0.0,0.0008512649162196095,-0.262670935485221,alcaraz
alwaystheself.bsky.social,168,179,0.001466275659824047,0.001466275659824047,0.0,0.001466275659824047,0.001466275659824047,0.0,0.0,0.0015749886991333996,-0.1137017624863802,alcaraz
tracycouch.bsky.social,169,180,0.001466275659824047,0.0,0.001466275659824047,0.001466275659824047,0.0,0.0,0.0,0.0008512649162196095,0.11142636579461396,sinner
did:plc:wmcuxdm6k5hghpuhfphszqeq,169,180,0.001466275659824047,0.001466275659824047,0.0,0.001466275659824047,0.001466275659824047,0.0,0.0,0.0015749886991333996,0.0,neutral
robiwan-65.bsky.social,170,181,0.001466275659824047,0.0,0.001466275659824047,0.001466275659824047,0.0,0.0,0.0,0.0008512649162196095,0.2606394060101593,sinner
did:plc:534q2dcvdief25iba7egl2vg,170,181,0.001466275659824047,0.001466275659824047,0.0,0.001466275659824047,0.001466275659824047,0.0,0.0,0.0015749886991333996,0.0,neutral
russbengtson.bsky.social,171,182,0.001466275659824047,0.0,0.001466275659824047,0.001466275659824047,0.0,0.0,0.0,0.0008512649162196095,-0.09964815618963,alcaraz
did:plc:pmyqirafcp3jqdhrl7crpq7t,171,182,0.001466275659824047,0.001466275659824047,0.0,0.001466275659824047,0.001466275659824047,0.0,0.0,0.0015749886991333996,0.0,neutral
willvan.bsky.social,172,63,0.001466275659824047,0.001466275659824047,0.001466275659824047,0.001466275659824047,0.001466275659824047,0.0,0.0,0.005623901794836843,0.26759023789127245,sinner
vinceblue.bsky.social,172,63,0.001466275659824047,0.001466275659824047,0.001466275659824047,0.001466275659824047,0.001466275659824047,0.0,0.0,0.005623901794836843,-0.034820892848074436,neutral
tribunaexpresso.bsky.social,173,184,0.001466275659824047,0.0,0.001466275659824047,0.001466275659824047,0.0,0.0,0.0,0.0008512649162196095,0.0,neutral
diogopombo.bsky.social,173,184,0.001466275659824047,0.001466275659824047,0.0,0.001466275659824047,0.001466275659824047,0.0,0.0,0.0015749886991333996,0.0,neutral
bethrobinb.bsky.social,101,21,0.001466275659824047,0.0,0.001466275659824047,0.004798720341242336,0.0,0.0,0.0,0.0008512649162196095,0.0,neutral
paccali68.bsky.social,174,185,0.001466275659824047,0.0,0.001466275659824047,0.001466275659824047,0.0,0.0,0.0,0.0008512649162196095,-1.1419923440698767,alcaraz
victinibcn.bsky.social,174,185,0.001466275659824047,0.001466275659824047,0.0,0.001466275659824047,0.001466275659824047,0.0,0.0,0.0015749886991333996,-0.26137563237134603,alcaraz
apearlma.bsky.social,175,186,0.001466275659824047,0.0,0.001466275659824047,0.001466275659824047,0.0,0.0,0.0,0.0008512649162196095,0.0,neutral
ericcolumbus.bsky.social,175,186,0.001466275659824047,0.001466275659824047,0.0,0.001466275659824047,0.001466275659824047,0.0,0.0,0.0015749886991333996,0.0,neutral
kriskoles.bsky.social,176,64,0.001466275659824047,0.0,0.001466275659824047,0.0019550342130987292,0.0,0.0,0.0,0.0008512649162196095,0.23769207461737094,sinner
wajali.bsky.social,176,64,0.002932551319648094,0.002932551319648094,0.0,0.002932551319648094,0.002932551319648094,4.306242760129359e-06,0.0,0.0022987124820471896,0.0,neutral
mblue.bsky.social,177,188,0.001466275659824047,0.0,0.001466275659824047,0.001466275659824047,0.0,0.0,0.0,0.0008512649162196095,-1.022578645023532,alcaraz
did:plc:gwvqpq3lowvl3cdbkmduncqq,177,188,0.001466275659824047,0.001466275659824047,0.0,0.001466275659824047,0.001466275659824047,0.0,0.0,0.0015749886991333996,0.0,neutral
happygranny.bsky.social,176,64,0.001466275659824047,0.0,0.001466275659824047,0.0019550342130987292,0.0,0.0,0.0,0.0008512649162196095,1.0252976893971208,sinner
agnesbrowne.bsky.social,178,189,0.001466275659824047,0.0,0.001466275659824047,0.001466275659824047,0.0,0.0,0.0,0.0008512649162196095,0.0,neutral
did:plc:7qroijjj5fhfhldydpwdd32s,178,189,0.001466275659824047,0.001466275659824047,0.0,0.001466275659824047,0.001466275659824047,0.0,0.0,0.0015749886991333996,0.0,neutral
did:plc:izqo6admt5cg67om5ldt2vf6,33,17,0.001466275659824047,0.001466275659824047,0.0,0.003770423125261835,0.0026392961876832845,0.0,0.0,0.0017095741896533143,0.0,neutral
jillpearlman.bsky.social,179,190,0.001466275659824047,0.0,0.001466275659824047,0.001466275659824047,0.0,0.0,0.0,0.0008512649162196095,0.0,neutral
did:plc:nl32untxngcg74dl3w7scd74,179,190,0.001466275659824047,0.001466275659824047,0.0,0.001466275659824047,0.001466275659824047,0.0,0.0,0.0015749886991333996,0.0,neutral
banneduser.space,180,191,0.001466275659824047,0.0,0.001466275659824047,0.001466275659824047,0.0,0.0,0.0,0.0008512649162196095,0.0,neutral
did:plc:4ujqr3ot4ife42o7bqdxe7wb,180,191,0.001466275659824047,0.001466275659824047,0.0,0.001466275659824047,0.001466275659824047,0.0,0.0,0.0015749886991333996,0.0,neutral
gsideman.bsky.social,1,11,0.002932551319648094,0.0,0.002932551319648094,0.011048216599604447,0.0,7.320612692219911e-05,0.0,0.0008512649162196095,0.0,neutral
did:plc:w4ldll4djkh36vk2bsj37l2x,1,11,0.001466275659824047,0.001466275659824047,0.0,0.007917888563049853,0.001466275659824047,0.0,0.0,0.0012131268076765046,0.0,neutral
danwolken.bsky.social,181,192,0.001466275659824047,0.0,0.001466275659824047,0.001466275659824047,0.0,0.0,0.0,0.0008512649162196095,-0.4249226825646474,alcaraz
did:plc:7a4lxdz74wz54dkljxgtziwf,181,192,0.001466275659824047,0.001466275659824047,0.0,0.001466275659824047,0.001466275659824047,0.0,0.0,0.0015749886991333996,0.0,neutral
andkenbrbr.bsky.social,75,9,0.001466275659824047,0.0,0.001466275659824047,0.023782755340309606,0.0,0.0,0.0,0.0008512649162196095,0.0,neutral
marjafeltkamp.bsky.social,182,193,0.001466275659824047,0.0,0.001466275659824047,0.001466275659824047,0.0,0.0,0.0,0.0008512649162196095,0.0,neutral
did:plc:bh2w63qqphggiqde4x2dgyef,182,193,0.001466275659824047,0.001466275659824047,0.0,0.001466275659824047,0.001466275659824047,0.0,0.0,0.0015749886991333996,0.0,neutral
rainwalkerak.bsky.social,51,4,0.001466275659824047,0.0,0.001466275659824047,0.03513254551261578,0.0,0.0,0.0,0.0008512649162196095,0.0,neutral
askmetomorrow.bsky.social,183,194,0.001466275659824047,0.0,0.001466275659824047,0.001466275659824047,0.0,0.0,0.0,0.0008512649162196095,-0.8281338760192739,alcaraz
did:plc:cqg5zp2gd4fd4fxzokb4odlz,183,194,0.001466275659824047,0.001466275659824047,0.0,0.001466275659824047,0.001466275659824047,0.0,0.0,0.0015749886991333996,0.0,neutral
pedrovcr.bsky.social,184,44,0.001466275659824047,0.0,0.001466275659824047,0.0019550342130987292,0.0,0.0,0.0,0.0008512649162196095,-0.4194630028679967,alcaraz
rpsagainsttrump.bsky.social,184,44,0.002932551319648094,0.002932551319648094,0.0,0.002932551319648094,0.002932551319648094,4.306242760129359e-06,0.0,0.0022987124820471896,-0.18800391864642735,alcaraz
klago.bsky.social,185,196,0.001466275659824047,0.0,0.001466275659824047,0.001466275659824047,0.0,0.0,0.0,0.0008512649162196095,0.0,neutral
did:plc:3qptukurts456t6ug7me4o62,185,196,0.001466275659824047,0.001466275659824047,0.0,0.001466275659824047,0.001466275659824047,0.0,0.0,0.0015749886991333996,0.0,neutral
elimerril.bsky.social,101,21,0.001466275659824047,0.0,0.001466275659824047,0.004798720341242336,0.0,0.0,0.0,0.0008512649162196095,-0.2742242543026805,alcaraz
did:plc:2xgr42khac5hvt7ub3ss2hr6,154,41,0.001466275659824047,0.001466275659824047,0.0,0.0021994134897360706,0.0021994134897360706,0.0,0.0,0.002713480001443031,0.0,neutral
raymond3024.bsky.social,186,197,0.001466275659824047,0.0,0.001466275659824047,0.001466275659824047,0.0,0.0,0.0,0.0008512649162196095,-1.0249409340758575,alcaraz
did:plc:2buz4gf5sew3rdwzbxsvcd4s,186,197,0.001466275659824047,0.001466275659824047,0.0,0.001466275659824047,0.001466275659824047,0.0,0.0,0.0015749886991333996,0.0,neutral
jordanspiro.bsky.social,187,198,0.001466275659824047,0.0,0.001466275659824047,0.001466275659824047,0.0,0.0,0.0,0.0008512649162196095,-0.28393208701745604,alcaraz
did:plc:xuemqxr2ddetamkekhpst3wg,187,198,0.001466275659824047,0.001466275659824047,0.0,0.001466275659824047,0.001466275659824047,0.0,0.0,0.0015749886991333996,0.0,neutral
moeman61.bsky.social,188,66,0.001466275659824047,0.0,0.001466275659824047,0.0019550342130987292,0.0,0.0,0.0,0.0008512649162196095,-0.5706546942892601,alcaraz
did:plc:rjmjkblu6mbdmufkfyqoslu6,188,66,0.002932551319648094,0.002932551319648094,0.0,0.002932551319648094,0.002932551319648094,4.306242760129359e-06,0.0,0.0022987124820471896,0.0,neutral
mainelife.bsky.social,154,41,0.001466275659824047,0.0,0.001466275659824047,0.0021994134897360706,0.0,0.0,0.0,0.0008512649162196095,-0.37322575471771413,alcaraz
joejamespop.bsky.social,33,17,0.001466275659824047,0.0,0.001466275659824047,0.003770423125261835,0.0,0.0,0.0,0.0008512649162196095,-0.22108144965022802,alcaraz
did:plc:uz64s2vfngqgxlvhumm524me,1,11,0.001466275659824047,0.001466275659824047,0.0,0.01055718475073314,0.005865102639296188,0.0,0.0,0.002292425930139215,0.0,neutral
smpa58.bsky.social,188,66,0.001466275659824047,0.0,0.001466275659824047,0.0019550342130987292,0.0,0.0,0.0,0.0008512649162196095,0.0,neutral
seth-diamond.bsky.social,189,200,0.001466275659824047,0.0,0.001466275659824047,0.001466275659824047,0.0,0.0,0.0,0.0008512649162196095,0.0,neutral
reuters.com,189,200,0.001466275659824047,0.001466275659824047,0.0,0.001466275659824047,0.001466275659824047,0.0,0.0,0.0015749886991333996,0.03495576330617515,neutral
alexmatthewsar.bsky.social,51,3,0.001466275659824047,0.0,0.001466275659824047,0.029818378964489023,0.0,0.0,0.0,0.0008512649162196095,-1.0628071030892898,alcaraz
dailiad.bsky.social,190,201,0.001466275659824047,0.0,0.001466275659824047,0.001466275659824047,0.0,0.0,0.0,0.0008512649162196095,0.0764879561422277,sinner
did:plc:ln7mx5uay3sd5kt7gq7ytypq,190,201,0.001466275659824047,0.001466275659824047,0.0,0.001466275659824047,0.001466275659824047,0.0,0.0,0.0015749886991333996,0.0,neutral
dentonrg.bsky.social,191,202,0.001466275659824047,0.0,0.001466275659824047,0.001466275659824047,0.0,0.0,0.0,0.0008512649162196095,0.0,neutral
did:plc:yuebcipk5hcllcxgb26wlufw,191,202,0.001466275659824047,0.001466275659824047,0.0,0.001466275659824047,0.001466275659824047,0.0,0.0,0.0015749886991333996,0.0,neutral
geeel91.bsky.social,192,203,0.001466275659824047,0.0,0.001466275659824047,0.001466275659824047,0.0,0.0,0.0,0.0008512649162196095,1.0294443065140513,sinner
did:plc:q652yqsddcc6pln5utf4tmk7,192,203,0.001466275659824047,0.001466275659824047,0.0,0.001466275659824047,0.001466275659824047,0.0,0.0,0.0015749886991333996,0.0,neutral
mullinshere.bsky.social,96,14,0.001466275659824047,0.0,0.001466275659824047,0.004750733137829912,0.0,0.0,0.0,0.0008512649162196095,0.0,neutral
michelecorneau.bsky.social,193,204,0.001466275659824047,0.0,0.001466275659824047,0.001466275659824047,0.0,0.0,0.0,0.0008512649162196095,0.0709470871341182,sinner
esthert.bsky.social,193,204,0.001466275659824047,0.001466275659824047,0.0,0.001466275659824047,0.001466275659824047,0.0,0.0,0.0015749886991333996,-0.30468811902246673,alcaraz
arinsf.bsky.social,194,43,0.00439882697947214,0.0,0.00439882697947214,0.004398826979472141,0.0,1.2918728280388077e-05,0.0,0.0008512649162196095,0.0,neutral
did:plc:yfb6e4xnygwc54gcedqmikol,194,43,0.001466275659824047,0.001466275659824047,0.0,0.0026392961876832845,0.001466275659824047,0.0,0.0,0.001092506177190873,0.0,neutral
did:plc:eyjdhmblwazf4hl24vvg6ep2,194,43,0.001466275659824047,0.001466275659824047,0.0,0.0026392961876832845,0.001466275659824047,0.0,0.0,0.001092506177190873,0.0,neutral
did:plc:2ylgbet7hkz6ntdh6eljnsri,194,43,0.001466275659824047,0.001466275659824047,0.0,0.0026392961876832845,0.001466275659824047,0.0,0.0,0.001092506177190873,0.0,neutral
jeffsays.bsky.social,96,14,0.001466275659824047,0.0,0.001466275659824047,0.004750733137829912,0.0,0.0,0.0,0.0008512649162196095,-0.1834708519934793,alcaraz
bluedotut.bsky.social,195,206,0.001466275659824047,0.0,0.001466275659824047,0.001466275659824047,0.0,0.0,0.0,0.0008512649162196095,0.9927176913311995,sinner
arghavansallesmd.medsky.social,195,206,0.001466275659824047,0.001466275659824047,0.0,0.001466275659824047,0.001466275659824047,0.0,0.0,0.0015749886991333996,-0.5631663898457191,alcaraz
truthinallthings.bsky.social,196,207,0.001466275659824047,0.0,0.001466275659824047,0.001466275659824047,0.0,0.0,0.0,0.0008512649162196095,0.1358909621179919,sinner
1011now.com,196,207,0.001466275659824047,0.001466275659824047,0.0,0.001466275659824047,0.001466275659824047,0.0,0.0,0.0015749886991333996,0.0,neutral
noventuno.bsky.social,197,5,0.020527859237536656,0.0,0.020527859237536656,0.020527859237536656,0.0,0.0003918680911717717,0.0,0.0008512649162196095,-0.1683934047027529,alcaraz
did:plc:m2h2hc4724edxtgpbfaimwog,197,5,0.001466275659824047,0.001466275659824047,0.0,0.010644075160204191,0.001466275659824047,0.0,0.0,0.0009029594721420232,0.0,neutral
ladyfirehorse.bsky.social,162,61,0.001466275659824047,0.0,0.001466275659824047,0.0019550342130987292,0.0,0.0,0.0,0.0008512649162196095,-0.6619738750974649,alcaraz
did:plc:bm7petw2rfk26gw5mdjcpd5v,197,5,0.001466275659824047,0.001466275659824047,0.0,0.010644075160204191,0.001466275659824047,0.0,0.0,0.0009029594721420232,0.0,neutral
did:plc:qczs5q4r7hvka2ondq7o5676,197,5,0.001466275659824047,0.001466275659824047,0.0,0.010644075160204191,0.001466275659824047,0.0,0.0,0.0009029594721420232,0.0,neutral
did:plc:5g4vq5ilsgrrkkbdpnaw64jc,197,5,0.001466275659824047,0.001466275659824047,0.0,0.010644075160204191,0.001466275659824047,0.0,0.0,0.0009029594721420232,0.0,neutral
did:plc:asagohfygpzjvyely7iu6pdx,197,5,0.001466275659824047,0.001466275659824047,0.0,0.010644075160204191,0.001466275659824047,0.0,0.0,0.0009029594721420232,0.0,neutral
did:plc:s6rojbn3ult3vmvh5un4n4u7,197,5,0.001466275659824047,0.001466275659824047,0.0,0.010644075160204191,0.001466275659824047,0.0,0.0,0.0009029594721420232,0.0,neutral
did:plc:utqzmxnpsl32n5k54ubuyqz4,197,5,0.001466275659824047,0.001466275659824047,0.0,0.010644075160204191,0.001466275659824047,0.0,0.0,0.0009029594721420232,0.0,neutral
did:plc:ilrmcedwzfiwf46d3l2ztlys,197,5,0.001466275659824047,0.001466275659824047,0.0,0.010644075160204191,0.001466275659824047,0.0,0.0,0.0009029594721420232,0.0,neutral
did:plc:c4sz2tvosvxcsb2oq2jj4ruz,197,5,0.001466275659824047,0.001466275659824047,0.0,0.010644075160204191,0.001466275659824047,0.0,0.0,0.0009029594721420232,0.0,neutral
did:plc:d7jlhdsp5wdw5asngulrj2je,197,5,0.001466275659824047,0.001466275659824047,0.0,0.010644075160204191,0.001466275659824047,0.0,0.0,0.0009029594721420232,0.0,neutral
did:plc:zisqxiplpx3qvcu46dwzozjd,197,5,0.001466275659824047,0.001466275659824047,0.0,0.010644075160204191,0.001466275659824047,0.0,0.0,0.0009029594721420232,0.0,neutral
did:plc:cpkcxlpxathrbzsulgogffay,197,5,0.001466275659824047,0.001466275659824047,0.0,0.010644075160204191,0.001466275659824047,0.0,0.0,0.0009029594721420232,0.0,neutral
did:plc:f4tuf5opaes64ynit7m4o3en,197,5,0.001466275659824047,0.001466275659824047,0.0,0.010644075160204191,0.001466275659824047,0.0,0.0,0.0009029594721420232,0.0,neutral
did:plc:y4vfoiyzmoqraoirdmyzr62f,197,5,0.001466275659824047,0.001466275659824047,0.0,0.010644075160204191,0.001466275659824047,0.0,0.0,0.0009029594721420232,0.0,neutral
bornmiserable.bsky.social,198,209,0.001466275659824047,0.0,0.001466275659824047,0.001466275659824047,0.0,0.0,0.0,0.0008512649162196095,0.6815800134747407,sinner
did:plc:bv35t675yro7ney6eugdausv,198,209,0.001466275659824047,0.001466275659824047,0.0,0.001466275659824047,0.001466275659824047,0.0,0.0,0.0015749886991333996,0.0,neutral
filmandsportslover.bsky.social,199,68,0.001466275659824047,0.0,0.001466275659824047,0.001466275659824047,0.0,0.0,0.0,0.0008512649162196095,-0.014997937949374318,neutral
did:plc:aslw5awiodzplmvzhbysxuwp,199,68,0.001466275659824047,0.001466275659824047,0.0,0.001466275659824047,0.001466275659824047,0.0,0.0,0.0015749886991333996,0.0,neutral
julioam.bsky.social,200,211,0.001466275659824047,0.0,0.001466275659824047,0.001466275659824047,0.0,0.0,0.0,0.0008512649162196095,-0.06627817265689373,alcaraz
did:plc:urt3vipsc3lmndkeprgth7tq,200,211,0.001466275659824047,0.001466275659824047,0.0,0.001466275659824047,0.001466275659824047,0.0,0.0,0.0015749886991333996,0.0,neutral
noticiastrabajo.bsky.social,201,69,0.001466275659824047,0.0,0.001466275659824047,0.001466275659824047,0.0,0.0,0.0,0.0008512649162196095,-0.11625503442725557,alcaraz
did:plc:qjkl3slluwlwyjmziw7257zd,201,69,0.001466275659824047,0.001466275659824047,0.0,0.001466275659824047,0.001466275659824047,0.0,0.0,0.0015749886991333996,0.0,neutral
fiorenzaferrari.bsky.social,202,213,0.001466275659824047,0.0,0.001466275659824047,0.001466275659824047,0.0,0.0,0.0,0.0008512649162196095,0.0,neutral
did:plc:vsr5wwy5szkqyzdqf23pfxvt,202,213,0.001466275659824047,0.001466275659824047,0.0,0.001466275659824047,0.001466275659824047,0.0,0.0,0.0015749886991333996,0.0,neutral
peterplaikner.bsky.social,203,45,0.00439882697947214,0.0,0.00439882697947214,0.004398826979472141,0.0,1.2918728280388077e-05,0.0,0.0008512649162196095,0.0,neutral
did:plc:4vgfz7nlinpnyg5736n26yju,203,45,0.001466275659824047,0.001466275659824047,0.0,0.0026392961876832845,0.001466275659824047,0.0,0.0,0.001092506177190873,0.0,neutral
did:plc:2hhjzwzaqvq6gpsbpuoxxqbz,203,45,0.001466275659824047,0.001466275659824047,0.0,0.0026392961876832845,0.001466275659824047,0.0,0.0,0.001092506177190873,0.0,neutral
